objectid,stationcode,sampledate,fieldreplicate,sampletypecode,fieldsampleid,labsampleid,labbatch,analysisdate,labreplicate,matrixname,methodname,analytename,fractionname,unit,dilfactor,result,resqualcode,mdl,rl,qacode,expectedvalue,labagencycode,labresultcomments,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,lastchangedate,submissionid
6477,LABQA,2019-06-24T07:00:00Z,1,LabBlank,W9F1280-BLK1,W9F1280-BLK1,WKL_W9F1280_W_CAR,2019-06-25T21:39:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{4036AF3A-8A14-474F-AD37-2F614BA8B88F},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6478,LABQA,2019-06-24T07:00:00Z,1,LCS,W9F1280-BS1,W9F1280-BS1,WKL_W9F1280_W_CAR,2019-06-25T21:39:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,239.0,=,0.56,2,None,250,WKL,,{1CCA27D8-1747-4810-B02F-F85036E21F76},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6479,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F14010-01,W9F1280-DUP1,WKL_W9F1280_W_CAR,2019-06-25T21:39:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,179.0,=,0.56,2,QAX,179,WKL,,{19CEAFA2-E187-400F-BD1F-7009C72998E3},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6480,LABQA,2019-06-27T07:00:00Z,1,LabBlank,W9F1529-BLK1,W9F1529-BLK1,WKL_W9F1529_W_CAR,2019-06-27T23:31:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{F2BFBC0A-0654-49B5-8211-06B8F3242E0C},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6481,LABQA,2019-06-27T07:00:00Z,1,LCS,W9F1529-BS1,W9F1529-BS1,WKL_W9F1529_W_CAR,2019-06-27T23:31:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,240.0,=,0.56,2,None,250,WKL,,{F2DDADD3-649D-4222-BC53-2B837BC2666E},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6482,FBLANK,2019-06-17T07:00:00Z,1,FieldBlank,904-FB,W9F1529-DUP1,WKL_W9F1529_W_CAR,2019-06-27T23:31:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,2.08,=,0.56,2,None,2.08,WKL,,{81227787-768F-4CF7-A042-B09465DD9F57},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6854,404M07375,2019-05-14T07:00:00Z,1,Grab,404M07375,9E15064-01,WKL_W9E0912_W_LACFCD,2019-05-17T21:10:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,300.0,=,0.56,2,None,-88,WKL,,{0BE6897B-BD0E-4FB3-8C09-8373AE21ECDE},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6855,FBLANK,2019-05-14T07:00:00Z,1,FieldBlank,LADPW-SMC-FB,9E15064-02,WKL_W9E1354_W_LACFCD,2019-05-24T23:32:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,2.1,=,0.56,2,None,-88,WKL,,{70DDDD1C-92AF-473B-9E6F-B47CD6FA87E1},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6856,403M05844,2019-06-20T07:00:00Z,1,Grab,403M05844,9F21033-01,WKL_W9F1492_W_LACFCD,2019-06-27T21:21:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,270.0,=,0.56,2,None,-88,WKL,,{E1105C9F-1EFA-42E9-83D4-5CB0F5488E65},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6857,FBLANK,2019-06-20T07:00:00Z,1,FieldBlank,LADPW- FB,9F21033-02,WKL_W9F1529_W_LACFCD,2019-06-27T23:31:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,2.3,=,0.56,2,None,-88,WKL,,{256C81B6-1CE7-4139-96A6-B42DA03C0E81},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6858,403M05832,2019-06-27T07:00:00Z,1,Grab,403M05832,9F28046-01,WKL_W9G0118_W_LACFCD,2019-07-03T21:24:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,490.0,=,0.56,2,None,-88,WKL,,{4C692169-6472-4366-87AE-173DF6A4A21B},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6859,SMC01640,2019-07-08T07:00:00Z,1,Grab,SMC01640,9G09023-01,WKL_W9G0644_W_LACFCD,2019-07-12T22:09:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,240.0,=,0.56,2,None,-88,WKL,,{1123D12C-0AC3-4460-A918-8C0A549A8A9F},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6860,SMC01384,2019-07-08T07:00:00Z,1,Grab,SMC01384,9G09023-02,WKL_W9G0644_W_LACFCD,2019-07-12T22:09:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,350.0,=,0.56,2,None,-88,WKL,,{04AB0867-1E5A-4C64-89E3-A0FE87431A98},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6861,LABQA,2019-05-16T07:00:00Z,1,LabBlank,W9E0912-BLK1,W9E0912-BLK1,WKL_W9E0912_W_LACFCD,2019-05-17T21:10:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{65EBC36F-AE27-4E17-BF5B-2192F4AA31F7},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6862,LABQA,2019-05-16T07:00:00Z,1,LCS,W9E0912-BS1,W9E0912-BS1,WKL_W9E0912_W_LACFCD,2019-05-17T21:10:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,249.0,=,0.56,2,None,250,WKL,PR 100,{56395F73-932C-469B-8F77-9A96B9B32E1F},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6863,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9E03012-03,W9E0912-DUP1,WKL_W9E0912_W_LACFCD,2019-05-17T21:10:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,190.0,=,0.56,2,QAX,190,WKL,RPD 0.2,{9EF08D4D-185B-4456-B684-E8AA2F19A284},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6864,LABQA,2019-05-24T07:00:00Z,1,LabBlank,W9E1354-BLK1,W9E1354-BLK1,WKL_W9E1354_W_LACFCD,2019-05-24T23:32:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{5201F6E4-2CCD-403A-851A-CFFECDFD1D6C},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6865,LABQA,2019-05-24T07:00:00Z,1,LCS,W9E1354-BS1,W9E1354-BS1,WKL_W9E1354_W_LACFCD,2019-05-24T23:32:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,251.0,=,0.56,2,None,250,WKL,PR 100,{EDAAB805-061C-4BBB-A043-66CE5C0853AD},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6866,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9E14090-01,W9E1354-DUP1,WKL_W9E1354_W_LACFCD,2019-05-24T23:32:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,7.55,=,0.56,2,QAX,7.81,WKL,RPD 3,{09499234-1713-4E5C-AD3E-5AF93B776629},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6867,LABQA,2019-06-27T07:00:00Z,1,LabBlank,W9F1492-BLK1,W9F1492-BLK1,WKL_W9F1492_W_LACFCD,2019-06-27T21:21:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{221E2D27-3A87-41D9-8A47-A8264FFAD357},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6868,LABQA,2019-06-27T07:00:00Z,1,LCS,W9F1492-BS1,W9F1492-BS1,WKL_W9F1492_W_LACFCD,2019-06-27T21:21:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,247.0,=,0.56,2,None,250,WKL,PR 99,{44658B5A-78F8-45A4-B710-9E71870499A8},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6869,403M05844,2019-06-20T07:00:00Z,1,Grab,403M05844,W9F1492-DUP1,WKL_W9F1492_W_LACFCD,2019-06-27T21:21:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,282.0,=,0.56,2,None,273,WKL,RPD 3,{22C6CE5B-4EB0-4518-B6DD-3D45D7109C1B},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6870,LABQA,2019-06-27T07:00:00Z,1,LabBlank,W9F1529-BLK1,W9F1529-BLK1,WKL_W9F1529_W_LACFCD,2019-06-27T23:31:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{752775EC-1F2B-4155-BA2F-C6C133606954},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6871,LABQA,2019-06-27T07:00:00Z,1,LCS,W9F1529-BS1,W9F1529-BS1,WKL_W9F1529_W_LACFCD,2019-06-27T23:31:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,240.0,=,0.56,2,None,250,WKL,PR 96,{2638AF73-E7E4-4ADE-81C7-2498D6BFB34B},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6872,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F18091-02,W9F1529-DUP1,WKL_W9F1529_W_LACFCD,2019-06-27T23:31:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,2.08,=,0.56,2,QAX,2.08,WKL,RPD 0,{E5283805-52C8-4A8C-B721-4D2A80B67DA6},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6873,LABQA,2019-07-02T07:00:00Z,1,LabBlank,W9G0118-BLK1,W9G0118-BLK1,WKL_W9G0118_W_LACFCD,2019-07-03T21:24:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{ED2C1AD5-10A4-44D1-ABD7-6941971C8C7C},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6874,LABQA,2019-07-02T07:00:00Z,1,LCS,W9G0118-BS1,W9G0118-BS1,WKL_W9G0118_W_LACFCD,2019-07-03T21:24:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,244.0,=,0.56,2,None,250,WKL,PR 98,{44C48196-8CDB-4284-BB6F-AD7C262B2214},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6875,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F10003-01,W9G0118-DUP1,WKL_W9G0118_W_LACFCD,2019-07-03T21:24:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,175.0,=,0.56,2,QAX,176,WKL,RPD 0.2,{563CE866-DF9C-474A-B4A0-8B0BBC1887FF},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6876,LABQA,2019-07-11T07:00:00Z,1,LabBlank,W9G0644-BLK1,W9G0644-BLK1,WKL_W9G0644_W_LACFCD,2019-07-12T22:09:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,2,None,-88,WKL,,{DB099668-E3B8-4BDE-A899-5A4DC37C601A},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6877,LABQA,2019-07-11T07:00:00Z,1,LCS,W9G0644-BS1,W9G0644-BS1,WKL_W9G0644_W_LACFCD,2019-07-12T22:09:00Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,241.0,=,0.56,2,None,250,WKL,PR 96,{B7498096-E5B7-405A-976B-641483EB145E},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
6878,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9G08099-01,W9G0644-DUP1,WKL_W9G0644_W_LACFCD,2019-07-12T22:09:00Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,143.0,=,0.56,2,QAX,143,WKL,RPD 0.1,{F3A9C6D6-61B2-4588-8B10-D50F8C362843},checker,2020-01-18T05:17:07Z,checker,2020-01-18T05:17:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,LACFCD,2019,SMC,NA,1579324627
7521,LABQA,2019-05-17T07:00:00Z,1,LCS,Procedural Blank,9E17045-BS3,Babcock_9E17045_W_SM2320B,2019-05-18T05:30:04Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,1330.0,=,5,5,None,1250,ES,,{E1F2D549-BACD-4262-9216-DE477BB65517},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7522,LABQA,2019-05-17T07:00:00Z,1,LabBlank,Procedural Blank,9E17045-BLK1,Babcock_9E17045_W_SM2320B,2019-05-18T05:13:12Z,1,blankwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,5,5,None,-88,ES,,{D896BE2E-1E15-4D65-8E99-AF85D20DCBB4},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7523,000NONPJ,2019-05-17T07:00:00Z,1,Grab,B9E1362-01,9E17045-DUP1,Babcock_9E17045_W_SM2320B,2019-05-18T05:38:34Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,124.0,=,5,5,DS,-88,ES,,{FFA0FCBA-6E8E-4C80-A3F9-C61FB01B3689},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7524,000NONPJ,2019-05-17T07:15:00Z,1,Grab,B9E1362-02,9E17045-DUP2,Babcock_9E17045_W_SM2320B,2019-05-18T05:46:37Z,2,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,224.0,=,5,5,DS,-88,ES,,{B1F4B6CE-0AF3-44D7-8CE2-5C5FEF2713EF},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7525,801M16957,2019-05-10T07:00:00Z,1,Grab,801M16957,B9E1526-03,Babcock_9E17045_W_SM2320B,2019-05-18T07:48:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,480.0,=,5,5,None,-88,ES,,{C70FA936-9DC4-4541-BE7B-606E9695F747},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7526,802M16985,2019-05-10T07:00:00Z,1,Grab,802M16985,B9E1526-01,Babcock_9E17045_W_SM2320B,2019-05-18T07:33:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,300.0,=,5,5,None,-88,ES,,{8AAE1593-A148-4A2D-ABC6-8C1BED9E0AB5},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7527,802M16985,2019-05-10T07:00:00Z,2,Grab,802M16985-DUP,B9E1526-02,Babcock_9E17045_W_SM2320B,2019-05-18T07:40:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,300.0,=,5,5,None,-88,ES,,{ADB2EA4B-769F-4C35-9BEB-A3B0819AF70B},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7528,FBLANK,2019-06-19T07:00:00Z,1,FieldBlank,RCFCD-FB,B9F2348-03,Babcock_9F25117_W_SM2320B,2019-06-26T04:33:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,5,5,None,-88,ES,,{480D9EE8-5508-467F-8EA1-9ABB40A370EC},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7529,SMC09896,2019-06-19T07:00:00Z,1,Grab,SMC09896,B9F2348-01,Babcock_9F25117_W_SM2320B,2019-06-26T04:21:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,47.0,=,5,5,None,-88,ES,,{555B38CB-FAC3-4F15-AEA2-C5303DBC3A84},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7530,SMC11581,2019-06-19T07:00:00Z,1,Grab,SMC11581,B9F2348-02,Babcock_9F25117_W_SM2320B,2019-06-26T04:28:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,110.0,=,5,5,None,-88,ES,,{C9D76C1E-DF82-4CAD-A336-6963D9D9502E},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7531,000NONPJ,2019-05-17T07:00:00Z,1,Grab,B9E1362-01,B9E1362-01,Babcock_9E17045_W_SM2320B,2019-05-18T05:38:34Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,120.0,=,5,5,DS,-88,ES,,{3487F92F-4AF9-43F8-9C09-28D8C5625D8E},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7532,000NONPJ,2019-05-17T07:15:00Z,1,Grab,B9E1362-02,B9E1362-02,Babcock_9E17045_W_SM2320B,2019-05-18T05:46:37Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,225.0,=,5,5,DS,-88,ES,,{3AC9AB19-4B48-466E-BE2F-D0570820853C},checker,2020-01-18T05:30:07Z,checker,2020-01-18T05:30:07Z,satomi.yonemasu@westonsolutions.com,WestonSolu,RCFC,2019,SMC,NA,1579325407
7781,905PS0026,2019-05-07T07:00:00Z,1,Grab,905PS0026,9E08077-01,WKL_W9E0553_W_ALK,2019-05-10T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,210.0,=,0.56,5,None,-88,WKL,,{CB6491F3-B730-4376-B61A-B72A815DE039},checker,2020-01-21T18:50:34Z,checker,2020-01-21T18:50:34Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579632634
7794,906M21774,2019-05-07T07:00:00Z,1,Grab,906M21774,9E08077-02,WKL_W9E0553_W_ALK,2019-05-10T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,180.0,=,0.56,5,None,-88,WKL,,{EBABEC7C-2143-449B-BE7E-F087CE90E3B4},checker,2020-01-21T18:50:34Z,checker,2020-01-21T18:50:34Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579632634
7845,000NONPJ,2019-05-09T07:00:00Z,1,Grab,9E06010-05,W9E0553-DUP1,WKL_W9E0553_W_ALK,2019-05-10T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,164.0,=,0.56,5,QAX,163,WKL,RPD 0.2,{B4DB8CA1-8651-4968-B3AD-BCF439E14188},checker,2020-01-21T18:50:34Z,checker,2020-01-21T18:50:34Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579632634
7872,LABQA,2019-05-09T07:00:00Z,1,LabBlank,W9E0553-BLK1,W9E0553-BLK1,WKL_W9E0553_W_ALK,2019-05-10T07:00:00Z,1,labwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,5,None,-88,WKL,,{5E6B23F0-C1B3-4762-9BBB-7C09CE80EDCA},checker,2020-01-21T18:50:34Z,checker,2020-01-21T18:50:34Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579632634
7873,LABQA,2019-05-09T07:00:00Z,1,LCS,W9E0553-BS1,W9E0553-BS1,WKL_W9E0553_W_ALK,2019-05-10T07:00:00Z,1,labwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,250.0,=,0.56,5,None,250,WKL,PR 100,{402010A3-1476-4EC8-8B7E-A6ED870C2FE5},checker,2020-01-21T18:50:34Z,checker,2020-01-21T18:50:34Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579632634
7884,906M23361,2019-05-01T07:00:00Z,1,Grab,906M23361,9E02058-01,WKL_W9E0215_W_ALK_906M23361,2019-05-06T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,190.0,=,0.56,5,None,-88,WKL,,{A3B35A20-8A10-4AA3-817D-AB0EAA1F5293},checker,2020-01-21T19:33:13Z,checker,2020-01-21T19:33:13Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579635193
7919,000NONPJ,2019-05-06T07:00:00Z,1,Grab,9D25003-01,W9E0215-DUP1,WKL_W9E0215_W_ALK_906M23361,2019-05-06T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,183.0,=,0.56,5,QAX,183,WKL,RPD 0.02,{2625F695-B493-489D-8DAF-D9CE8F0F3C0F},checker,2020-01-21T19:33:13Z,checker,2020-01-21T19:33:13Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579635193
7936,LABQA,2019-05-06T07:00:00Z,1,LabBlank,W9E0215-BLK1,W9E0215-BLK1,WKL_W9E0215_W_ALK_906M23361,2019-05-06T07:00:00Z,1,labwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,-88.0,ND,0.56,5,None,-88,WKL,,{5FFA0382-08DC-466D-870D-98BA3E448404},checker,2020-01-21T19:33:13Z,checker,2020-01-21T19:33:13Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579635193
7937,LABQA,2019-05-06T07:00:00Z,1,LCS,W9E0215-BS1,W9E0215-BS1,WKL_W9E0215_W_ALK_906M23361,2019-05-06T07:00:00Z,1,labwater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,248.0,=,0.56,5,None,250,WKL,PR 99,{EFFF4422-D65E-4E09-BF11-17876412A7C3},checker,2020-01-21T19:33:13Z,checker,2020-01-21T19:33:13Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579635193
7944,906M23380,2019-06-04T07:00:00Z,1,Grab,906M23380,9F05050-01,WKL_W9F0308_W_ALK,2019-06-07T07:00:00Z,1,samplewater,SM 2320 B,Alkalinity as CaCO3,Total,mg/L,1,210.0,=,0.56,5,None,-88,WKL,,{2C591B3A-5162-4AFC-A779-3B3042AE4C69},checker,2020-01-21T20:24:55Z,checker,2020-01-21T20:24:55Z,john.rudolph@woodplc.com,AMEC,Penasquitos-Mission_Bay_WMA,2019,SMC,NA,1579638295
