objectid,stationcode,sampledate,fieldreplicate,sampletypecode,fieldsampleid,labsampleid,labbatch,analysisdate,labreplicate,matrixname,methodname,analytename,fractionname,unit,dilfactor,result,resqualcode,mdl,rl,qacode,expectedvalue,labagencycode,labresultcomments,globalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,lastchangedate,submissionid
6504,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F12042-01,W9F0649-DUP1,WKL_W9F0649_W_CAR,2019-06-14T01:15:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,QAX,-88,WKL,,{ED3FE0EE-2CB7-4060-82F6-4614C195ECC4},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6505,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F12030-02,W9F0649-MS1,WKL_W9F0649_W_CAR,2019-06-14T01:15:00Z,1,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.307,=,0.048,0.1,QAX,0.3013,WKL,,{6214E4D4-8C06-44AD-A681-F6AE61E50E4E},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6506,904M21782,2019-06-11T07:00:00Z,1,MS1,904M21782,W9F0649-MS2,WKL_W9F0649_W_CAR,2019-06-14T01:15:00Z,1,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.252,=,0.048,0.1,None,0.25,WKL,,{24EE3D4F-A56D-4F28-A4F4-3C258928E9EB},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6507,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F12030-02,W9F0649-MSD1,WKL_W9F0649_W_CAR,2019-06-14T01:15:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.303,=,0.048,0.1,QAX,0.3013,WKL,,{3BCDBFC7-D253-4578-946C-263651348374},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6508,904M21782,2019-06-11T07:00:00Z,1,MS1,904M21782,W9F0649-MSD2,WKL_W9F0649_W_CAR,2019-06-14T01:15:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.25,=,0.048,0.1,None,0.25,WKL,,{22C0C3C7-2D72-4E90-A72B-B5F0529EDB8D},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6509,LABQA,2019-06-14T07:00:00Z,1,LabBlank,W9F0840-BLK1,W9F0840-BLK1,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{6B9A553E-EDCA-46C2-B6DC-F787107BFA32},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6510,LABQA,2019-06-14T07:15:00Z,1,LabBlank,W9F0840-BLK2,W9F0840-BLK2,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,None,-88,WKL,,{3BBEF868-31E7-4897-92AD-87644C62F1B7},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6511,LABQA,2019-06-14T07:00:00Z,1,LCS,W9F0840-BS1,W9F0840-BS1,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.239,=,0.048,0.1,None,0.25,WKL,,{FC46F4EA-10AB-4D46-87A5-CC9720C7C85B},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6512,LABQA,2019-06-14T07:15:00Z,1,LCS,W9F0840-BS2,W9F0840-BS2,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,blankwater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.245,=,0.048,0.1,None,0.25,WKL,,{85C1C3B5-A8BB-4DBA-A9D4-1FB437106B33},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6513,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F13041-01,W9F0840-DUP1,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,-88.0,ND,0.048,0.1,QAX,-88,WKL,,{55601E65-0BCB-4A92-B077-29903EF0EBC3},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6514,FBLANK,2019-06-17T07:00:00Z,1,MS1,904-FB,W9F0840-MS1,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.245,=,0.048,0.1,None,0.25,WKL,,{B2AE785B-6AC5-45D3-9933-88CF42F30397},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6515,904M21784,2019-06-18T07:00:00Z,1,MS1,904M21784,W9F0840-MS2,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,1,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.271,=,0.048,0.1,None,0.25,WKL,,{5321FC5E-EBA7-4F5C-9E18-EC5C09D71FBA},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6516,FBLANK,2019-06-17T07:00:00Z,1,MS1,904-FB,W9F0840-MSD1,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.24600000000000002,=,0.048,0.1,None,0.25,WKL,,{869715EF-5C2A-42F4-9C4A-C39E3EC63690},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6517,904M21784,2019-06-18T07:00:00Z,1,MS1,904M21784,W9F0840-MSD2,WKL_W9F0840_W_CAR,2019-06-22T22:56:00Z,2,samplewater,EPA 350.1,Ammonia as N,Total,mg/L,1,0.26899999999999996,=,0.048,0.1,None,0.25,WKL,,{E632EDD1-D9DD-4EF7-B41A-53FCF171B777},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6606,904M21761,2019-06-03T07:00:00Z,1,Grab,904M21761,9F04085-01,WKL_W9F0111_W_CAR,2019-06-05T02:24:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,0.16,DNQ,0.083,0.2,J,-88,WKL,,{0CB0FDEE-E0CB-455F-8F17-2EEFFCC05D08},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6607,904M21782,2019-06-11T07:00:00Z,1,Grab,904M21782,9F12041-01,WKL_W9F0641_W_CAR,2019-06-13T03:26:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{15343D70-8D43-453C-833D-1DB65B91E866},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6608,904M21782,2019-06-11T07:00:00Z,2,Grab,904M21782-DUP,9F12041-02,WKL_W9F0641_W_CAR,2019-06-13T03:09:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{42E65522-B1FA-40FF-91AE-EF0E6F4D1583},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6609,904WE1125,2019-06-17T07:00:00Z,1,Grab,904WE1125,9F18091-01,WKL_W9F1136_W_CAR,2019-06-26T19:38:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,5.5,=,0.083,0.2,None,-88,WKL,,{8151F20E-94B8-4A58-B567-0E50F7F6B63A},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6610,FBLANK,2019-06-17T07:00:00Z,1,FieldBlank,904-FB,9F18091-02,WKL_W9F1136_W_CAR,2019-06-26T19:46:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{DC0C5B8E-06DB-4E17-8A7E-24F8CA387C4C},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6611,904M21784,2019-06-18T07:00:00Z,1,Grab,904M21784,9F19054-01,WKL_W9F1039_W_CAR,2019-06-20T01:17:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.2,=,0.083,0.2,None,-88,WKL,,{896E591E-27A3-451C-8A82-6C0279223B55},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6612,LABQA,2019-06-04T07:00:00Z,1,LabBlank,W9F0111-BLK1,W9F0111-BLK1,WKL_W9F0111_W_CAR,2019-06-05T01:42:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{2E96E334-7172-4AFA-AF6E-F2BAA66F062F},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6613,LABQA,2019-06-04T07:00:00Z,1,LCS,W9F0111-BS1,W9F0111-BS1,WKL_W9F0111_W_CAR,2019-06-05T01:43:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.03,=,0.083,0.2,None,1,WKL,,{DC5F4C04-02C1-4F0B-848A-0DBCAC4712DA},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6614,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F03078-05,W9F0111-DUP1,WKL_W9F0111_W_CAR,2019-06-05T02:14:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,3.34,=,0.083,0.2,QAX,3.35,WKL,,{DCF40E4E-6757-4856-853B-106BA9159986},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6615,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F03062-24,W9F0111-MS1,WKL_W9F0111_W_CAR,2019-06-05T01:47:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,9.27,=,0.083,0.2,QAX,9.3,WKL,,{73E58975-A7A8-40EA-B38C-A6DFD3B8B9AF},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6616,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F03074-01,W9F0111-MS2,WKL_W9F0111_W_CAR,2019-06-05T01:52:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.43,=,0.083,0.2,QAX,2.367,WKL,,{ADC6FD14-1E45-49E2-8079-4D2A8DE6AF01},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6617,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F03062-24,W9F0111-MSD1,WKL_W9F0111_W_CAR,2019-06-05T01:48:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,9.28,=,0.083,0.2,QAX,9.3,WKL,,{CC397573-E1F4-4D14-8104-F354BBAC0468},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6618,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F03074-01,W9F0111-MSD2,WKL_W9F0111_W_CAR,2019-06-05T01:53:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.43,=,0.083,0.2,QAX,2.367,WKL,,{73017B90-46E4-43C5-9DC0-EFE9A79FEA73},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6619,LABQA,2019-06-12T07:00:00Z,1,LabBlank,W9F0641-BLK1,W9F0641-BLK1,WKL_W9F0641_W_CAR,2019-06-13T02:39:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{D760E6B9-5544-4CD5-87C0-29036C2C6ADE},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6620,LABQA,2019-06-12T07:00:00Z,1,LCS,W9F0641-BS1,W9F0641-BS1,WKL_W9F0641_W_CAR,2019-06-13T02:40:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.01,=,0.083,0.2,None,1,WKL,,{2DE56F72-C9E2-4826-A227-1049C5FABC9C},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6621,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F11099-06,W9F0641-DUP1,WKL_W9F0641_W_CAR,2019-06-13T02:59:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,QAX,-88,WKL,,{5AA256AE-E523-442D-A2AC-2F4ED8992D05},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6622,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F11099-01,W9F0641-MS1,WKL_W9F0641_W_CAR,2019-06-13T02:44:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.88,=,0.083,0.2,QAX,2.868,WKL,,{7E9C7647-7FAD-4D21-937D-6A98772635D0},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6623,904M21782,2019-06-11T07:00:00Z,1,MS1,904M21782,W9F0641-MS2,WKL_W9F0641_W_CAR,2019-06-13T02:49:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.99,=,0.083,0.2,None,2,WKL,,{C88A7FAE-AC03-4A8E-AF0A-DC87A20A8C20},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6624,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F11099-01,W9F0641-MSD1,WKL_W9F0641_W_CAR,2019-06-13T02:45:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.9,=,0.083,0.2,QAX,2.868,WKL,,{A5026725-AFD4-4583-91AF-1BC7D550989D},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6625,904M21782,2019-06-11T07:00:00Z,1,MS1,904M21782,W9F0641-MSD2,WKL_W9F0641_W_CAR,2019-06-13T02:50:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.99,=,0.083,0.2,None,2,WKL,,{DA174B86-1A26-45C8-AFF1-50D0FADBF0A0},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6626,LABQA,2019-06-19T07:00:00Z,1,LabBlank,W9F1039-BLK1,W9F1039-BLK1,WKL_W9F1039_W_CAR,2019-06-20T00:32:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{DD57C48D-2C0A-407C-B82B-438D7ADB2A54},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6627,LABQA,2019-06-19T07:00:00Z,1,LCS,W9F1039-BS1,W9F1039-BS1,WKL_W9F1039_W_CAR,2019-06-20T00:33:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.02,=,0.083,0.2,None,1,WKL,,{F175DA0C-9AEF-44C8-A024-98DBFF897BDD},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6628,000NONPJ,1950-01-01T08:00:00Z,1,Grab,9F18106-04,W9F1039-DUP1,WKL_W9F1039_W_CAR,2019-06-20T01:08:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,6.14,=,0.083,0.2,QAX,-88,WKL,,{DF3F6A0B-4979-4701-A3CA-8D1EA5B77296},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6629,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F13001-07,W9F1039-MS1,WKL_W9F1039_W_CAR,2019-06-20T00:37:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,8.77,=,0.083,0.2,QAX,8.92,WKL,,{2D4DA2C6-3C76-4F1D-9928-F799B072768F},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6630,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F19021-01,W9F1039-MS2,WKL_W9F1039_W_CAR,2019-06-20T00:42:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.67,=,0.083,0.2,QAX,2.657,WKL,,{B1DF9AF9-5822-4AFB-AB88-19903F8B276B},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6631,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F13001-07,W9F1039-MSD1,WKL_W9F1039_W_CAR,2019-06-20T00:38:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,8.74,=,0.083,0.2,QAX,8.92,WKL,,{D7C83214-3EC0-40D7-A728-71979AE6274C},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6632,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F19021-01,W9F1039-MSD2,WKL_W9F1039_W_CAR,2019-06-20T00:43:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.67,=,0.083,0.2,QAX,2.657,WKL,,{C5C1461E-E240-4ACD-8733-5D07BD847195},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6633,LABQA,2019-06-20T07:00:00Z,1,LabBlank,W9F1136-BLK1,W9F1136-BLK1,WKL_W9F1136_W_CAR,2019-06-26T19:08:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{4CA2A88A-63D8-424A-81D2-E09AB808E67E},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6634,LABQA,2019-06-20T07:00:00Z,1,LCS,W9F1136-BS1,W9F1136-BS1,WKL_W9F1136_W_CAR,2019-06-26T19:10:00Z,1,blankwater,None,Nitrate + Nitrite as N,Total,mg/L,1,1.04,=,0.083,0.2,None,1,WKL,,{C82C9CAA-6BB5-4833-A8D5-39A659A93BA5},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6635,FBLANK,2019-06-17T07:00:00Z,1,FieldBlank,904-FB,W9F1136-DUP1,WKL_W9F1136_W_CAR,2019-06-26T19:47:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{4CE32FAE-BC91-48BC-A3D9-571CE03D9AA9},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6636,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F18069-01,W9F1136-MS1,WKL_W9F1136_W_CAR,2019-06-26T19:12:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.77,=,0.083,0.2,QAX,2.698,WKL,,{693754D4-ECCB-47D4-A03F-7AF8E8B49E35},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6637,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F18069-02,W9F1136-MS2,WKL_W9F1136_W_CAR,2019-06-26T19:15:00Z,1,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,3.19,=,0.083,0.2,QAX,3.13,WKL,,{98CCE354-5EDB-41C0-B468-DC95A5763E0E},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6638,000NONPJ,1950-01-01T08:00:00Z,1,MS1,9F18069-01,W9F1136-MSD1,WKL_W9F1136_W_CAR,2019-06-26T19:13:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,2.77,=,0.083,0.2,QAX,2.698,WKL,,{AD91E199-5CE8-4DFC-A7E6-F5109B934434},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6639,000NONPJ,1950-01-01T08:15:00Z,1,MS1,9F18069-02,W9F1136-MSD2,WKL_W9F1136_W_CAR,2019-06-26T19:16:00Z,2,samplewater,None,Nitrate + Nitrite as N,Total,mg/L,1,3.18,=,0.083,0.2,QAX,3.13,WKL,,{602787BD-0398-4EB7-BF5A-4CA5D08AB27E},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6640,904M21761,2019-06-03T07:00:00Z,1,Grab,904M21761,9F04085-01,WKL_W9F0111_W_CAR,2019-06-05T02:24:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,0.13,DNQ,0.083,0.2,J,-88,WKL,,{1B941777-7C83-43A3-AA69-B206FBF6395C},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6641,904M21782,2019-06-11T07:00:00Z,1,Grab,904M21782,9F12041-01,WKL_W9F0641_W_CAR,2019-06-13T03:26:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{1EC01A21-5997-4759-B124-FDC2ADAF40C7},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6642,904M21782,2019-06-11T07:00:00Z,2,Grab,904M21782-DUP,9F12041-02,WKL_W9F0641_W_CAR,2019-06-13T03:09:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,-88.0,ND,0.083,0.2,None,-88,WKL,,{44563FC0-D9B2-4344-9B16-49170C82732A},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6643,904WE1125,2019-06-17T07:00:00Z,1,Grab,904WE1125,9F18091-01,WKL_W9F0963_W_CAR,2019-06-19T14:40:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,5.7,=,0.02,0.11,None,-88,WKL,,{438C4A9B-2321-4315-84F1-D6F0A116B8E4},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6644,FBLANK,2019-06-17T07:00:00Z,1,FieldBlank,904-FB,9F18091-02,WKL_W9F0963_W_CAR,2019-06-19T14:58:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,-88.0,ND,0.02,0.11,None,-88,WKL,,{6CF7A445-A908-48C4-9DD1-DB28544E5297},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
6645,904M21784,2019-06-18T07:00:00Z,1,Grab,904M21784,9F19054-01,WKL_W9F1039_W_CAR,2019-06-20T01:17:00Z,1,samplewater,None,Nitrate as N,Total,mg/L,1,2.2,=,0.083,0.2,None,-88,WKL,,{D99B32FC-BB26-41FF-97E6-F0B8FCA89C68},checker,2020-01-18T05:10:02Z,checker,2020-01-18T05:10:02Z,satomi.yonemasu@westonsolutions.com,WestonSolu,Carlsbad_WMA,2019,SMC,NA,1579324202
